Date,Pair,Direction,Type,Score,Result,Entry,Close,SL,TP,RR,R_Result,Duration,PKT_Open,PKT_Close,Session,Macro,MTF15m,News,ATR,Notes
2026-03-19T04:25:49.519Z,BTC/USD,SELL,INTRADAY,76,SL,70775,,71033,70465,1.2,,,,,5,BEARISH,12,,129,
2026-03-19T04:39:36.443Z,XAU/USD,SELL,INTRADAY,78,TP,4850.69,,4857.67,4842.31,1.2,,,,,5,BEARISH,4,,3.49,
2026-03-19T04:40:48.682Z,BTC/USD,SELL,SCALP,80,SL,70784,,70825,70722,1.5,,,,,5,BEARISH,12,,51,
2026-03-19T05:00:48.703Z,BTC/USD,SELL,SCALP,81,SL,70825,,70856,70777,1.5,,,,,5,BEARISH,12,,39,
2026-03-19T05:45:47.784Z,BTC/USD,SELL,SCALP,72,TP,70774,,70810,70719,1.5,,,,,5,BEARISH,12,,45,
2026-03-19T05:54:36.397Z,XAU/USD,SELL,SCALP,73,TP,4838,,4839.15,4836.27,1.5,,,,,5,BEARISH,12,,1.44,
2026-03-19T06:05:47.886Z,BTC/USD,SELL,INTRADAY,78,TP,70770,,70983,70513,1.2,,,,,5,BEARISH,12,,107,
2026-03-19T06:09:36.509Z,XAU/USD,SELL,INTRADAY,75,TP,4832.06,,4842.2,4819.89,1.2,,,,,5,BEARISH,12,,5.07,
2026-03-19T06:14:37.094Z,XAU/USD,SELL,SCALP,75,TP,4834.91,,4836.56,4832.44,1.5,,,,,5,BEARISH,12,,2.06,
2026-03-19T06:45:48.163Z,BTC/USD,SELL,SCALP,72,TP,70717,,70757,70656,1.5,,,,,5,BEARISH,12,,50,
2026-03-19T07:04:36.919Z,XAU/USD,SELL,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-19T07:05:46.406Z,GBP/USD,SELL,INTRADAY,79,SL,1.3255,,1.32634,1.32449,1.2,,,,,15,BEARISH,12,,0.00042,
2026-03-19T07:09:36.586Z,XAU/USD,SELL,INTRADAY,82,TP,4777.63,,4797.03,4754.36,1.2,,,,,15,BEARISH,12,,9.7,
2026-03-19T07:15:46.371Z,GBP/USD,SELL,SCALP,82,SL,1.32613,,1.32631,1.32586,1.5,,,,,15,BEARISH,12,,0.00022,
2026-03-19T07:19:37.566Z,XAU/USD,SELL,SCALP,96,TP,4775.29,,4777.91,4771.35,1.5,,,,,15,BEARISH,12,,3.28,
2026-03-19T07:26:55.513Z,ETH/USD,SELL,INTRADAY,78,SL,2156.8,,2171.7,2138.8,1.2,,,,,15,BEARISH,12,,7.5,
2026-03-19T07:30:48.370Z,BTC/USD,SELL,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-19T07:39:39.224Z,EUR/USD,SELL,INTRADAY,83,TP,1.14615,,1.14709,1.14503,1.2,,,,,15,BEARISH,12,,0.00047,
2026-03-19T07:46:56.457Z,ETH/USD,SELL,SCALP,87,SL,2166.8,,2169.3,2163,1.5,,,,,15,BEARISH,12,,3.2,
2026-03-19T07:50:48.592Z,BTC/USD,SELL,SCALP,100,SL,70052,,70111,69965,1.5,,,,,15,BEARISH,12,,73,
2026-03-19T08:09:36.820Z,XAU/USD,SELL,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-19T08:10:46.320Z,GBP/USD,SELL,INTRADAY,78,SL,1.32541,,1.32644,1.32417,1.2,,,,,15,BEARISH,12,,0.00052,
2026-03-19T08:15:47.784Z,BTC/USD,SELL,SCALP,73,TP,70171,,70222,70094,1.5,,,,,15,BEARISH,12,,64,
2026-03-19T08:31:55.591Z,ETH/USD,SELL,INTRADAY,84,SL,2159.6,,2174.3,2141.9,1.2,,,,,15,BEARISH,12,,7.3,
2026-03-19T08:35:45.654Z,GBP/USD,SELL,SCALP,82,TP,1.32596,,1.3261,1.32576,1.5,,,,,15,BEARISH,12,,0.00017,
2026-03-19T08:35:48.567Z,BTC/USD,SELL,INTRADAY,92,SL,70060,,70380,69676,1.2,,,,,15,BEARISH,12,,160,
2026-03-19T08:44:40.150Z,EUR/USD,SELL,INTRADAY,87,SL,1.14457,,1.14565,1.14327,1.2,,,,,15,BEARISH,12,,0.00054,
2026-03-19T08:51:56.713Z,ETH/USD,SELL,SCALP,78,SL,2161.3,,2163.2,2158.5,1.5,,,,,15,BEARISH,12,,2.3,
2026-03-19T08:55:47.526Z,GBP/USD,SELL,SCALP,84,SL,1.32528,,1.32541,1.32508,1.5,,,,,15,BEARISH,12,,0.00016,
2026-03-19T09:09:37.200Z,XAU/USD,SELL,INTRADAY,97,TP,4705.81,,4734.34,4671.58,1.2,,,,,15,BEARISH,12,,14.26,
2026-03-19T09:16:56.298Z,ETH/USD,SELL,SCALP,84,SL,2163.5,,2165.2,2161,1.5,,,,,15,BEARISH,12,,2.1,
2026-03-19T09:59:36.396Z,XAU/USD,SELL,SCALP,76,SL,4708.21,,4711.29,4703.6,1.5,,,,,10,BEARISH,12,,3.85,
2026-03-19T10:14:36.470Z,XAU/USD,SELL,INTRADAY,82,TP,4705.75,,4731.46,4674.9,1.2,,,,,10,BEARISH,12,,12.85,
2026-03-19T10:35:47.651Z,BTC/USD,SELL,INTRADAY,77,TP,70321,,70598,69989,1.2,,,,,10,BEARISH,12,,138,
2026-03-19T10:39:37.248Z,XAU/USD,SELL,SCALP,78,SL,4689.87,,4692.83,4685.45,1.5,,,,,10,BEARISH,12,,3.69,
2026-03-19T11:09:36.345Z,XAU/USD,SELL,SCALP,76,SL,4686.45,,4689.51,4681.86,1.5,,,,,10,BEARISH,12,,3.83,
2026-03-19T11:19:36.329Z,XAU/USD,SELL,INTRADAY,87,SL,4681.35,,4705.17,4652.77,1.2,,,,,10,BEARISH,12,,11.91,
2026-03-19T11:35:48.563Z,BTC/USD,SELL,INTRADAY,85,TP,70138,,70357,69875,1.2,,,,,10,BEARISH,12,,110,
2026-03-19T11:56:55.983Z,ETH/USD,SELL,SCALP,73,TP,2169.7,,2170.8,2167.9,1.5,,,,,10,BEARISH,4,,1.5,
2026-03-19T12:06:56.284Z,ETH/USD,SELL,INTRADAY,78,TP,2169.7,,2178.1,2159.6,1.2,,,,,15,BEARISH,4,,4.2,
2026-03-19T12:24:35.859Z,XAU/USD,SELL,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-19T12:26:54.628Z,ETH/USD,SELL,SCALP,78,TP,2160.7,,2162.2,2158.3,1.5,,,,,15,BEARISH,12,,1.9,
2026-03-19T12:40:47.093Z,BTC/USD,SELL,INTRADAY,79,TP,69654,,69898,69360,1.2,,,,,15,BEARISH,12,,122,
2026-04-05T11:48:50.792Z,BTC/USD,SELL,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-03-19T12:59:35.711Z,XAU/USD,SELL,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-19T13:05:47.102Z,BTC/USD,SELL,SCALP,82,TP,69414,,69492,69297,1.5,,,,,15,BEARISH,12,,98,
2026-03-19T13:25:47.216Z,BTC/USD,SELL,SCALP,91,SL,69315,,69386,69209,1.5,,,,,15,BEARISH,12,,88,
2026-03-19T13:26:55.219Z,ETH/USD,SELL,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-19T13:26:55.433Z,ETH/USD,SELL,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-19T13:29:36.786Z,XAU/USD,SELL,INTRADAY,79,SL,4568.55,,4612.85,4515.39,1.2,,,,,15,BEARISH,12,,22.15,
2026-03-19T13:40:48.549Z,BTC/USD,SELL,INTRADAY,87,SL,69305,,69667,68870,1.2,,,,,15,BEARISH,12,,181,
2026-03-19T13:44:37.628Z,XAU/USD,SELL,SCALP,97,TP,4562.83,,4569.9,4552.23,1.5,,,,,15,BEARISH,12,,8.84,
2026-03-19T14:05:51.437Z,BTC/USD,SELL,SCALP,75,TP,69811,,69918,69652,1.5,,,,,15,BEARISH,4,,133,
2026-03-19T14:31:54.177Z,ETH/USD,SELL,INTRADAY,78,SL,2109.1,,2129.3,2084.8,1.2,,,,,15,BEARISH,12,,10.1,
2026-03-19T14:35:47.960Z,BTC/USD,SELL,SCALP,89,TP,69327,,69409,69203,1.5,,,,,15,BEARISH,12,,103,
2026-03-19T14:40:48.781Z,BTC/USD,SELL,INTRADAY,89,SL,69148,,69636,68561,1.2,,,,,15,BEARISH,12,,244,
2026-03-19T14:44:37.213Z,XAU/USD,SELL,INTRADAY,77,TP,4587.95,,4628.4,4539.41,1.2,,,,,15,BEARISH,12,,20.23,
2026-03-19T14:46:56.343Z,ETH/USD,SELL,SCALP,86,TP,2114.3,,2117.6,2109.2,1.5,,,,,15,BEARISH,12,,4.2,
2026-03-19T15:04:38.460Z,XAU/USD,SELL,SCALP,74,SL,4608.64,,4612.22,4603.29,1.5,,,,,15,BEARISH,4,,4.46,
2026-03-19T15:31:55.068Z,ETH/USD,SELL,INTRADAY,86,SL,2112.5,,2132.8,2088.2,1.2,,,,,15,BEARISH,12,,10.1,
2026-03-19T15:45:47.803Z,BTC/USD,SELL,INTRADAY,86,SL,68888,,69390,68286,1.2,,,,,15,BEARISH,12,,251,
2026-03-19T15:49:37.126Z,XAU/USD,SELL,INTRADAY,81,SL,4595.55,,4629.21,4555.15,1.2,,,,,15,BEARISH,12,,16.83,
2026-03-19T16:15:46.372Z,GBP/USD,BUY,INTRADAY,79,SL,1.33543,,1.33385,1.33733,1.2,,,,,8,BULLISH,12,,0.00079,
2026-03-19T16:36:56.402Z,ETH/USD,SELL,INTRADAY,77,SL,2107.6,,2124.7,2087.2,1.2,,,,,8,BEARISH,12,,8.5,
2026-03-19T16:46:56.459Z,ETH/USD,SELL,SCALP,77,SL,2115.6,,2118.1,2111.9,1.5,,,,,8,BEARISH,12,,3.1,
2026-03-19T16:50:49.205Z,BTC/USD,SELL,SCALP,72,TP,69435,,69502,69333,1.5,,,,,8,BEARISH,4,,85,
2026-03-19T16:55:47.989Z,GBP/USD,BUY,SCALP,80,TP,1.33689,,1.33675,1.3371,1.5,,,,,8,BULLISH,12,,0.00017,
2026-03-19T16:59:38.718Z,XAU/USD,SELL,INTRADAY,88,SL,4589.07,,4616.76,4555.84,1.2,,,,,8,BEARISH,12,,13.85,
2026-03-19T17:04:38.883Z,XAU/USD,SELL,SCALP,79,SL,4598.48,,4602.75,4592.09,1.5,,,,,8,BEARISH,12,,5.33,
2026-03-19T17:04:41.853Z,EUR/USD,BUY,INTRADAY,82,TP,1.15333,,1.15213,1.15477,1.2,,,,,8,BULLISH,12,,0.0006,
2026-03-19T17:05:51.760Z,BTC/USD,SELL,INTRADAY,80,SL,69310,,69736,68799,1.2,,,,,8,BEARISH,12,,213,
2026-03-19T17:20:48.623Z,GBP/USD,BUY,INTRADAY,99,TP,1.33687,,1.33542,1.33861,1.2,,,,,8,BULLISH,12,,0.00072,
2026-03-19T17:24:40.032Z,XAU/USD,SELL,SCALP,82,TP,4590.97,,4593.96,4586.48,1.5,,,,,8,BEARISH,12,,3.74,
2026-03-19T18:09:39.534Z,EUR/USD,BUY,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-19T18:25:46.453Z,GBP/USD,BUY,INTRADAY,83,TP,1.34016,,1.33883,1.34176,1.2,,,,,8,BULLISH,12,,0.00067,
2026-03-19T18:29:40.070Z,EUR/USD,BUY,SCALP,80,SL,1.15579,,1.15567,1.15597,1.5,,,,,8,BULLISH,12,,0.00015,
2026-03-19T18:31:57.241Z,ETH/USD,SELL,INTRADAY,75,SL,2119.3,,2131.1,2105,1.2,,,,,8,BEARISH,12,,5.9,
2026-03-19T18:40:49.170Z,BTC/USD,SELL,INTRADAY,75,TP,69684,,70019,69281,1.2,,,,,8,BEARISH,4,,168,
2026-03-19T18:49:38.742Z,XAU/USD,SELL,INTRADAY,77,TP,4599.9,,4622.6,4572.65,1.2,,,,,8,BEARISH,12,,11.35,
2026-03-19T18:59:40.670Z,EUR/USD,BUY,SCALP,89,TP,1.15572,,1.15563,1.15586,1.5,,,,,8,BULLISH,12,,0.00012,
2026-04-05T11:49:59.431Z,GBP/USD,BUY,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-04-05T11:50:00.431Z,BTC/USD,SELL,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-19T19:09:40.901Z,EUR/USD,BUY,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-19T19:30:44.993Z,GBP/USD,BUY,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-19T20:09:37.836Z,EUR/USD,BUY,SCALP,79,SL,1.15853,,1.15839,1.15874,1.5,,,,,8,BULLISH,12,,0.00017,
2026-03-19T20:24:38.000Z,EUR/USD,BUY,INTRADAY,93,SL,1.15845,,1.1572,1.15994,1.2,,,,,8,BULLISH,12,,0.00062,
2026-03-19T20:30:45.953Z,GBP/USD,BUY,INTRADAY,97,SL,1.34335,,1.34196,1.34501,1.2,,,,,8,BULLISH,12,,0.00069,
2026-03-19T20:30:48.921Z,BTC/USD,SELL,INTRADAY,76,TP,70334,,70685,69913,1.2,,,,,8,BEARISH,0,,175,
2026-03-19T23:59:37.195Z,BTC/USD,SELL,INTRADAY,76,SL,69899,,70156,69590,1.2,,,,,0,BEARISH,12,,129,
2026-04-05T11:50:12.899Z,BTC/USD,SELL,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-20T05:01:54.362Z,ETH/USD,SELL,INTRADAY,79,SL,2146,,2154.2,2136.2,1.2,,,,,5,BEARISH,4,,4.1,
2026-04-05T11:50:18.441Z,ETH/USD,SELL,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-03-20T07:04:35.764Z,XAU/USD,SELL,INTRADAY,83,TP,4675.5,,4691.95,4655.75,1.2,,,,,15,BEARISH,12,,8.23,
2026-03-20T07:11:55.483Z,ETH/USD,SELL,INTRADAY,75,SL,2129.3,,2138.3,2118.4,1.2,,,,,15,BEARISH,4,,4.5,
2026-03-20T07:34:38.548Z,EUR/USD,BUY,INTRADAY,79,TP,1.15669,,1.15608,1.15742,1.2,,,,,15,BULLISH,12,,0.00031,
2026-03-20T07:39:39.466Z,EUR/USD,BUY,SCALP,89,TP,1.157,,1.15689,1.15716,1.5,,,,,15,BULLISH,12,,0.00013,
2026-03-20T07:40:47.430Z,GBP/USD,BUY,SCALP,89,TP,1.3419,,1.34178,1.34208,1.5,,,,,15,BULLISH,12,,0.00015,
2026-03-20T08:44:37.812Z,EUR/USD,BUY,INTRADAY,92,SL,1.15768,,1.15705,1.15843,1.2,,,,,15,BULLISH,12,,0.00031,
2026-03-20T08:59:38.017Z,EUR/USD,BUY,SCALP,82,SL,1.15721,,1.15712,1.15734,1.5,,,,,15,BULLISH,12,,0.00011,
2026-03-20T09:39:35.822Z,XAU/USD,SELL,INTRADAY,76,TP,4682.93,,4697.93,4664.93,1.2,,,,,10,BEARISH,12,,7.5,
2026-03-20T10:14:35.736Z,XAU/USD,SELL,SCALP,76,SL,4663.02,,4666.16,4658.31,1.5,,,,,10,BEARISH,12,,3.92,
2026-03-20T10:29:35.716Z,XAU/USD,SELL,SCALP,72,SL,4657.65,,4660.34,4653.61,1.5,,,,,10,BEARISH,12,,3.36,
2026-03-20T10:30:47.838Z,BTC/USD,SELL,SCALP,72,SL,70319,,70365,70249,1.5,,,,,10,BEARISH,12,,58,
2026-03-20T10:44:35.694Z,XAU/USD,SELL,INTRADAY,76,TP,4659.88,,4677.98,4638.16,1.2,,,,,10,BEARISH,12,,9.05,
2026-03-20T11:34:38.576Z,EUR/USD,BUY,INTRADAY,81,SL,1.15707,,1.15638,1.1579,1.2,,,,,10,BULLISH,12,,0.00034,
2026-03-20T11:45:46.434Z,GBP/USD,BUY,INTRADAY,82,SL,1.33984,,1.33895,1.3409,1.2,,,,,10,BULLISH,4,,0.00044,
2026-03-20T11:54:38.109Z,XAU/USD,SELL,INTRADAY,79,TP,4663.87,,4680.44,4644,1.2,,,,,10,BEARISH,12,,8.28,
2026-03-20T12:34:38.560Z,EUR/USD,BUY,INTRADAY,89,SL,1.15778,,1.15706,1.15865,1.2,,,,,15,BULLISH,12,,0.00036,
2026-03-20T12:39:38.754Z,EUR/USD,BUY,SCALP,86,SL,1.15767,,1.15759,1.15779,1.5,,,,,15,BULLISH,12,,0.0001,
2026-03-20T12:54:45.581Z,EUR/USD,BUY,SCALP,79,SL,1.15704,,1.15693,1.15721,1.5,,,,,15,BULLISH,4,,0.00014,
2026-03-20T14:29:35.978Z,XAU/USD,SELL,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-20T14:39:35.795Z,XAU/USD,SELL,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-20T15:19:36.162Z,XAU/USD,SELL,SCALP,75,SL,4568.07,,4571.05,4563.6,1.5,,,,,15,BEARISH,12,,3.72,
2026-03-20T15:39:35.806Z,XAU/USD,SELL,INTRADAY,79,TP,4563.83,,4589.44,4533.11,1.2,,,,,15,BEARISH,12,,12.8,
2026-03-20T16:44:38.118Z,EUR/USD,BUY,INTRADAY,79,SL,1.15585,,1.15485,1.15704,1.2,,,,,8,BULLISH,4,,0.0005,
2026-03-20T17:09:38.696Z,EUR/USD,BUY,SCALP,84,TP,1.15605,,1.15591,1.15626,1.5,,,,,8,BULLISH,12,,0.00018,
2026-03-20T18:34:36.583Z,XAU/USD,SELL,INTRADAY,76,TP,4548.35,,4568.63,4524.01,1.2,,,,,8,BEARISH,12,,10.14,
2026-04-05T11:51:11.316Z,EUR/USD,BUY,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-20T20:09:36.073Z,XAU/USD,SELL,INTRADAY,82,SL,4496,,4518.94,4468.47,1.2,,,,,8,BEARISH,12,,11.47,
2026-03-20T20:14:38.610Z,EUR/USD,BUY,INTRADAY,79,TP,1.1562,,1.15531,1.15727,1.2,,,,,8,BULLISH,12,,0.00045,
2026-03-22T01:46:55.130Z,ETH/USD,SELL,INTRADAY,76,SL,2084.9,,2098.7,2068.3,1.2,,,,,5,BEARISH,12,,6.9,
2026-03-22T05:35:48.034Z,BTC/USD,SELL,INTRADAY,77,TP,69158,,69346,68932,1.2,,,,,5,BEARISH,12,,94,
2026-03-22T06:50:48.732Z,BTC/USD,SELL,INTRADAY,75,TP,69143,,69286,68971,1.2,,,,,5,BEARISH,12,,71,
2026-03-22T07:30:48.680Z,BTC/USD,SELL,SCALP,72,TP,69168,,69184,69143,1.5,,,,,15,BEARISH,12,,21,
2026-03-22T07:46:56.214Z,ETH/USD,SELL,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-22T07:50:48.682Z,BTC/USD,SELL,SCALP,72,TP,69053,,69088,69002,1.5,,,,,15,BEARISH,12,,43,
2026-03-22T07:55:48.835Z,BTC/USD,SELL,INTRADAY,82,TP,68987,,69155,68786,1.2,,,,,15,BEARISH,12,,84,
2026-03-22T08:25:48.671Z,BTC/USD,SELL,SCALP,88,TP,68872,,68912,68812,1.5,,,,,15,BEARISH,12,,50,
2026-03-22T08:26:56.616Z,ETH/USD,SELL,SCALP,79,TP,2087.7,,2089.7,2084.6,1.5,,,,,15,BEARISH,12,,2.5,
2026-03-22T08:51:55.031Z,ETH/USD,SELL,INTRADAY,76,SL,2086.2,,2096.2,2074.1,1.2,,,,,15,BEARISH,12,,5,
2026-03-22T08:55:48.610Z,BTC/USD,SELL,SCALP,92,SL,68730,,68762,68682,1.5,,,,,15,BEARISH,12,,40,
2026-03-22T08:56:56.346Z,ETH/USD,SELL,SCALP,86,SL,2084.9,,2086.3,2082.9,1.5,,,,,15,BEARISH,12,,1.7,
2026-03-22T09:05:48.648Z,BTC/USD,SELL,INTRADAY,78,TP,68752,,68984,68474,1.2,,,,,15,BEARISH,12,,116,
2026-03-22T09:36:56.463Z,ETH/USD,SELL,SCALP,73,TP,2085,,2086.3,2083.1,1.5,,,,,10,BEARISH,12,,1.6,
2026-03-22T09:51:56.606Z,ETH/USD,SELL,INTRADAY,81,TP,2084.1,,2093.9,2072.3,1.2,,,,,10,BEARISH,12,,4.9,
2026-03-22T10:10:49.329Z,BTC/USD,SELL,INTRADAY,80,TP,68695,,68900,68449,1.2,,,,,10,BEARISH,12,,103,
2026-03-22T10:15:49.440Z,BTC/USD,SELL,SCALP,75,TP,68738,,68760,68704,1.5,,,,,10,BEARISH,12,,28,
2026-03-22T10:51:56.483Z,ETH/USD,SELL,INTRADAY,80,TP,2079.8,,2086.9,2071.3,1.2,,,,,10,BEARISH,12,,3.5,
2026-03-22T10:55:49.498Z,BTC/USD,SELL,SCALP,74,TP,68633,,68656,68598,1.5,,,,,10,BEARISH,12,,29,
2026-03-22T11:15:49.995Z,BTC/USD,SELL,INTRADAY,75,TP,68640,,68802,68446,1.2,,,,,10,BEARISH,12,,81,
2026-03-22T11:40:48.649Z,BTC/USD,SELL,SCALP,77,TP,68490,,68528,68435,1.5,,,,,10,BEARISH,12,,47,
2026-03-22T11:56:55.941Z,ETH/USD,SELL,INTRADAY,75,SL,2071.6,,2080,2061.5,1.2,,,,,10,BEARISH,12,,4.2,
2026-03-22T12:15:48.624Z,BTC/USD,SELL,SCALP,83,SL,68302,,68340,68244,1.5,,,,,15,BEARISH,12,,48,
2026-03-22T12:50:48.055Z,BTC/USD,SELL,INTRADAY,76,SL,68547,,68781,68266,1.2,,,,,15,BEARISH,4,,117,
2026-03-22T13:41:55.326Z,ETH/USD,SELL,INTRADAY,76,SL,2078.7,,2086.9,2069,1.2,,,,,15,BEARISH,12,,4.1,
2026-03-22T14:00:48.708Z,BTC/USD,SELL,INTRADAY,77,TP,68699,,68933,68418,1.2,,,,,15,BEARISH,4,,117,
2026-03-22T14:11:56.542Z,ETH/USD,SELL,SCALP,84,TP,2077.7,,2078.9,2075.8,1.5,,,,,15,BEARISH,12,,1.6,
2026-03-22T14:56:56.502Z,ETH/USD,SELL,INTRADAY,86,SL,2078.7,,2087,2068.7,1.2,,,,,15,BEARISH,12,,4.2,
2026-03-22T15:00:49.436Z,BTC/USD,SELL,INTRADAY,75,SL,68711,,68943,68432,1.2,,,,,15,BEARISH,4,,116,
2026-03-22T15:31:56.594Z,ETH/USD,SELL,SCALP,73,TP,2080.4,,2081.5,2078.8,1.5,,,,,15,BEARISH,12,,1.4,
2026-03-22T16:40:49.393Z,BTC/USD,SELL,INTRADAY,75,TP,68739,,68922,68520,1.2,,,,,8,BEARISH,4,,92,
2026-03-22T17:40:49.443Z,BTC/USD,SELL,INTRADAY,75,TP,68695,,68858,68500,1.2,,,,,8,BEARISH,4,,81,
2026-04-05T11:52:17.639Z,ETH/USD,SELL,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-04-05T11:52:19.726Z,BTC/USD,SELL,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-03-22T18:50:48.641Z,BTC/USD,SELL,INTRADAY,75,TP,68547,,68735,68321,1.2,,,,,8,BEARISH,12,,94,
2026-03-22T18:56:55.963Z,ETH/USD,SELL,INTRADAY,80,TP,2069.8,,2077.3,2060.8,1.2,,,,,8,BEARISH,12,,3.8,
2026-03-22T19:05:48.025Z,GBP/USD,SELL,INTRADAY,76,SL,1.33102,,1.33257,1.32916,1.2,,,,,8,BEARISH,12,,0.00077,
2026-04-05T11:52:25.771Z,BTC/USD,SELL,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-04-05T11:52:26.795Z,BTC/USD,SELL,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-04-05T11:52:27.800Z,ETH/USD,SELL,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-03-22T19:55:45.793Z,GBP/USD,SELL,SCALP,73,TP,1.33187,,1.33207,1.33157,1.5,,,,,8,BEARISH,12,,0.00025,
2026-03-22T19:56:55.948Z,ETH/USD,SELL,INTRADAY,88,TP,2061.3,,2070,2050.9,1.2,,,,,8,BEARISH,12,,4.3,
2026-03-22T20:00:49.357Z,BTC/USD,SELL,INTRADAY,76,TP,68199,,68416,67939,1.2,,,,,8,BEARISH,12,,109,
2026-03-22T20:30:47.341Z,GBP/USD,SELL,INTRADAY,78,SL,1.33114,,1.33278,1.32917,1.2,,,,,8,BEARISH,12,,0.00082,
2026-03-22T20:50:50.122Z,BTC/USD,SELL,SCALP,74,TP,68318,,68348,68273,1.5,,,,,8,BEARISH,12,,38,
2026-03-22T21:00:50.134Z,BTC/USD,SELL,INTRADAY,76,TP,68167,,68387,67903,1.2,,,,,8,BEARISH,12,,110,
2026-03-22T21:01:58.073Z,ETH/USD,SELL,INTRADAY,84,TP,2060.3,,2068.5,2050.5,1.2,,,,,8,BEARISH,12,,4.1,
2026-03-22T21:34:37.311Z,BTC/USD,SELL,SCALP,74,SL,67730,,67803,67620,1.5,,,,,0,BEARISH,12,,92,
2026-03-22T21:44:39.576Z,ETH/USD,SELL,SCALP,80,SL,2044.5,,2047.1,2040.5,1.5,,,,,0,BEARISH,12,,3.3,
2026-03-22T22:04:40.202Z,ETH/USD,SELL,INTRADAY,77,TP,2037.4,,2051.9,2020,1.2,,,,,0,BEARISH,12,,7.2,
2026-03-22T22:14:38.106Z,BTC/USD,SELL,SCALP,72,SL,67918,,67995,67802,1.5,,,,,0,BEARISH,12,,96,
2026-03-22T22:14:41.103Z,ETH/USD,SELL,SCALP,72,TP,2043.3,,2046,2039.1,1.5,,,,,0,BEARISH,12,,3.5,
2026-03-28T07:08:59.997Z,BTC/USD,SELL,INTRADAY,78,TP,66331,,66446,66194,1.2,,,,,15,BEARISH,4,,57,
2026-03-28T07:17:47.446Z,EUR/USD,SELL,INTRADAY,81,SL,1.15111,,1.15183,1.15024,1.2,,,,,15,BEARISH,12,,0.00036,
2026-03-28T08:32:47.580Z,EUR/USD,SELL,INTRADAY,75,SL,1.15116,,1.15184,1.15034,1.2,,,,,15,BEARISH,12,,0.00034,
2026-03-28T09:04:00.346Z,BTC/USD,SELL,INTRADAY,77,TP,66329,,66429,66208,1.2,,,,,15,BEARISH,4,,50,
2026-03-28T10:19:00.481Z,BTC/USD,SELL,INTRADAY,75,SL,66268,,66371,66144,1.2,,,,,10,BEARISH,4,,52,
2026-03-28T10:49:00.095Z,BTC/USD,SELL,SCALP,72,SL,66138,,66156,66112,1.5,,,,,10,BEARISH,4,,22,
2026-03-28T13:09:00.082Z,BTC/USD,SELL,INTRADAY,79,SL,66400,,66515,66263,1.2,,,,,15,BEARISH,4,,57,
2026-03-29T00:38:59.932Z,BTC/USD,SELL,INTRADAY,75,TP,66317,,66504,66093,1.2,,,,,5,BEARISH,12,,93,
2026-03-29T14:22:47.740Z,EUR/USD,SELL,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-29T17:33:56.182Z,GBP/USD,SELL,INTRADAY,78,TP,1.32602,,1.32785,1.32382,1.2,,,,,8,BEARISH,12,,0.00092,
2026-03-29T18:12:47.400Z,EUR/USD,SELL,SCALP,83,SL,1.15074,,1.15102,1.15031,1.5,,,,,8,BEARISH,12,,0.00035,
2026-03-29T18:37:47.223Z,EUR/USD,SELL,INTRADAY,86,SL,1.15018,,1.15164,1.14843,1.2,,,,,8,BEARISH,12,,0.00073,
2026-03-29T18:47:47.940Z,EUR/USD,SELL,SCALP,75,SL,1.15046,,1.15104,1.14959,1.5,,,,,8,BEARISH,12,,0.00072,
